customer_id,city,customer_type
CUST-17110,Yogyakarta,nan
CUST-17111,Bandung,Individual
CUST-17112,Jakarta,Individual
CUST-17113,Surabaya,nan
CUST-17114,Surabaya,Individual
CUST-17115,Palembang,Individual
CUST-17116,Bandung,Individual
CUST-17117,Denpasar,Individual
CUST-17118,Denpasar,nan
CUST-17119,Bandung,Corporate
CUST-17120,Semarang,nan
CUST-17121,Jakarta,nan
CUST-17122,Semarang,Individual
CUST-17123,Balikpapan,Individual
CUST-17124,Surabaya,Corporate
CUST-17125,Surabaya,Individual
CUST-17126,Semarang,Individual
CUST-17127,Jakarta,Corporate
CUST-17128,Palembang,Individual
CUST-17129,Semarang,Individual
CUST-17130,Jakarta,Individual
CUST-17131,Semarang,Individual
CUST-17132,Yogyakarta,Individual
CUST-17133,Bandung,Corporate
CUST-17134,Jakarta,Corporate
CUST-17135,Medan,Individual
CUST-17136,Semarang,Individual
CUST-17137,Denpasar,Individual
CUST-17138,Jakarta,Individual
CUST-17139,Bandung,nan
CUST-17140,Makassar,Individual
CUST-17141,Jakarta,nan
CUST-17142,Yogyakarta,Corporate
CUST-17143,Palembang,Individual
CUST-17144,Balikpapan,Individual
CUST-17145,Jakarta,nan
CUST-17146,Medan,Individual
CUST-17147,Medan,Individual
CUST-17148,Makassar,Individual
CUST-17149,Medan,Individual
CUST-17150,Bandung,Individual
CUST-17151,Makassar,Individual
CUST-17152,Surabaya,Corporate
CUST-17153,Denpasar,Individual
CUST-17154,Balikpapan,Corporate
CUST-17155,Makassar,Individual
CUST-17156,Medan,Individual
CUST-17157,Palembang,Individual
CUST-17158,Denpasar,Individual
CUST-17159,Makassar,nan
CUST-17160,Surabaya,Corporate
CUST-17161,Makassar,nan
CUST-17162,Jakarta,Individual
CUST-17163,Palembang,Individual
CUST-17164,Surabaya,Individual
CUST-17165,Makassar,Individual
CUST-17166,Yogyakarta,Individual
CUST-17167,Palembang,Corporate
CUST-17168,Surabaya,Individual
CUST-17169,Medan,Individual
CUST-17170,Balikpapan,nan
CUST-17171,Semarang,Individual
CUST-17172,Palembang,Corporate
CUST-17173,Surabaya,Individual
CUST-17174,Medan,Individual
CUST-17175,Palembang,nan
CUST-17176,Jakarta,Corporate
CUST-17177,Palembang,Corporate
CUST-17178,Yogyakarta,Individual
CUST-17179,Palembang,Corporate
CUST-17180,Semarang,Individual
CUST-17181,Denpasar,Individual
CUST-17182,Semarang,Individual
CUST-17183,Surabaya,nan
CUST-17184,Yogyakarta,nan
CUST-17185,Denpasar,nan
CUST-17186,Semarang,Corporate
CUST-17187,Bandung,Individual
CUST-17188,Semarang,Individual
CUST-17189,Medan,Individual
CUST-17190,Semarang,Individual
CUST-17191,Yogyakarta,Individual
CUST-17192,Semarang,Individual
CUST-17193,Palembang,Individual
CUST-17194,Yogyakarta,Corporate
CUST-17195,Semarang,Individual
CUST-17196,Jakarta,nan
CUST-17197,Denpasar,Corporate
CUST-17198,Jakarta,Individual
CUST-17199,Palembang,Individual
CUST-17200,Bandung,Individual
CUST-17201,Balikpapan,nan
CUST-17202,Denpasar,nan
CUST-17203,Medan,Individual
CUST-17204,Yogyakarta,Individual
CUST-17205,Bandung,Individual
CUST-17206,Yogyakarta,Corporate
CUST-17207,Denpasar,Individual
CUST-17208,Semarang,Corporate
CUST-17209,Semarang,nan
CUST-17210,Surabaya,Individual
CUST-17211,Bandung,Individual
CUST-17212,Surabaya,Individual
CUST-17213,Surabaya,Individual
CUST-17214,Bandung,Individual
CUST-17215,Yogyakarta,Individual
CUST-17216,Medan,Individual
CUST-17217,Palembang,Individual
CUST-17218,Palembang,nan
CUST-17219,Balikpapan,nan
CUST-17220,Yogyakarta,Individual
CUST-17221,Makassar,nan
CUST-17222,Makassar,nan
CUST-17223,Balikpapan,Corporate
CUST-17224,Bandung,Individual
CUST-17225,Balikpapan,Individual
CUST-17226,Jakarta,Individual
CUST-17227,Denpasar,Individual
CUST-17228,Jakarta,nan
CUST-17229,Yogyakarta,Corporate
CUST-17230,Medan,Individual
CUST-17231,Yogyakarta,nan
CUST-17232,Balikpapan,Corporate
CUST-17233,Balikpapan,Individual
CUST-17234,Jakarta,Individual
CUST-17235,Jakarta,Corporate
CUST-17236,Bandung,Individual
CUST-17237,Balikpapan,Individual
CUST-17238,Makassar,Individual
CUST-17239,Surabaya,Corporate
CUST-17240,Balikpapan,Individual
CUST-17241,Semarang,nan
CUST-17242,Denpasar,Individual
CUST-17243,Bandung,nan
CUST-17244,Yogyakarta,Individual
CUST-17245,Palembang,nan
CUST-17246,Palembang,nan
CUST-17247,Bandung,Corporate
CUST-17248,Surabaya,Individual
CUST-17249,Surabaya,Individual
CUST-17250,Makassar,nan
CUST-17251,Semarang,Individual
CUST-17252,Yogyakarta,Individual
CUST-17253,Surabaya,Individual
CUST-17254,Surabaya,Individual
CUST-17255,Denpasar,nan
CUST-17256,Medan,nan
CUST-17257,Makassar,Corporate
CUST-17258,Palembang,Corporate
CUST-17259,Makassar,Individual
CUST-17260,Yogyakarta,Individual
CUST-17261,Jakarta,Corporate
CUST-17262,Semarang,Individual
CUST-17263,Jakarta,Individual
CUST-17264,Balikpapan,nan
CUST-17265,Medan,nan
CUST-17266,Jakarta,Individual
CUST-17267,Makassar,Individual
CUST-17268,Palembang,Individual
CUST-17269,Medan,Individual
CUST-17270,Surabaya,nan
CUST-17271,Palembang,Individual
CUST-17272,Medan,nan
CUST-17273,Balikpapan,Individual
CUST-17274,Palembang,Individual
CUST-17275,Yogyakarta,Individual
CUST-17276,Bandung,nan
CUST-17277,Denpasar,Individual
CUST-17278,Medan,Individual
CUST-17279,Jakarta,Individual
CUST-17280,Bandung,Individual
CUST-17281,Denpasar,Individual
CUST-17282,Jakarta,Individual
CUST-17283,Jakarta,Corporate
CUST-17284,Denpasar,Individual
CUST-17285,Denpasar,Individual
CUST-17286,Medan,Corporate
CUST-17287,Jakarta,Individual
CUST-17288,Jakarta,Individual
CUST-17289,Semarang,Corporate
CUST-17290,Denpasar,Individual
CUST-17291,Bandung,Individual
CUST-17292,Surabaya,Corporate
CUST-17293,Palembang,Corporate
CUST-17294,Semarang,Corporate
CUST-17295,Palembang,Individual
CUST-17296,Semarang,Individual
CUST-17297,Bandung,Individual
CUST-17298,Denpasar,Corporate
CUST-17299,Jakarta,Individual
CUST-17300,Balikpapan,Corporate
CUST-17301,Palembang,Individual
CUST-17302,Balikpapan,Individual
CUST-17303,Denpasar,Individual
CUST-17304,Makassar,Corporate
CUST-17305,Semarang,nan
CUST-17306,Semarang,Corporate
CUST-17307,Jakarta,Corporate
CUST-17308,Surabaya,Individual
CUST-17309,Semarang,Corporate
CUST-17310,Bandung,Individual
CUST-17311,Semarang,Corporate
CUST-17312,Semarang,Individual
CUST-17313,Balikpapan,Individual
CUST-17314,Jakarta,nan
CUST-17315,Yogyakarta,Corporate
CUST-17316,Denpasar,Individual
CUST-17317,Yogyakarta,Individual
CUST-17318,Bandung,Corporate
CUST-17319,Medan,Individual
CUST-17320,Medan,Individual
CUST-17321,Semarang,Individual
CUST-17322,Bandung,Individual
CUST-17323,Jakarta,Individual
CUST-17324,Semarang,Individual
CUST-17325,Bandung,Corporate
CUST-17326,Yogyakarta,Individual
CUST-17327,Yogyakarta,Individual
CUST-17328,Makassar,Individual
CUST-17329,Makassar,Individual
CUST-17330,Bandung,Individual
CUST-17331,Yogyakarta,Individual
CUST-17332,Bandung,Individual
CUST-17333,Balikpapan,Individual
CUST-17334,Denpasar,Individual
CUST-17335,Makassar,nan
CUST-17336,Palembang,nan
CUST-17337,Bandung,Individual
CUST-17338,Medan,Individual
CUST-17339,Medan,Individual
CUST-17340,Medan,Individual
CUST-17341,Semarang,nan
CUST-17342,Yogyakarta,Individual
CUST-17343,Jakarta,Corporate
CUST-17344,Yogyakarta,nan
CUST-17345,Yogyakarta,Individual
CUST-17346,Palembang,nan
CUST-17347,Balikpapan,Individual
CUST-17348,Semarang,Corporate
CUST-17349,Denpasar,Individual
CUST-17350,Bandung,Individual
CUST-17351,Yogyakarta,Individual
CUST-17352,Jakarta,Individual
CUST-17353,Medan,Corporate
CUST-17354,Makassar,Corporate
CUST-17355,Jakarta,Individual
CUST-17356,Surabaya,nan
CUST-17357,Jakarta,Corporate
CUST-17358,Yogyakarta,Individual
CUST-17359,Surabaya,Individual
CUST-17360,Balikpapan,Corporate
CUST-17361,Medan,Individual
CUST-17362,Makassar,Individual
CUST-17363,Medan,Individual
CUST-17364,Palembang,nan
CUST-17365,Balikpapan,nan
CUST-17366,Denpasar,Individual
CUST-17367,Jakarta,Individual
CUST-17368,Medan,Individual
CUST-17369,Palembang,Individual
CUST-17370,Balikpapan,nan
CUST-17371,Bandung,Individual
CUST-17372,Jakarta,Corporate
CUST-17373,Jakarta,Individual
CUST-17374,Jakarta,Individual
CUST-17375,Makassar,nan
CUST-17376,Denpasar,Individual
CUST-17377,Medan,Corporate
CUST-17378,Medan,Corporate
CUST-17379,Semarang,Individual
CUST-17380,Makassar,nan
CUST-17381,Semarang,Corporate
CUST-17382,Medan,Corporate
CUST-17383,Denpasar,Corporate
CUST-17384,Denpasar,Individual
CUST-17385,Makassar,Corporate
CUST-17386,Palembang,nan
CUST-17387,Makassar,Corporate
CUST-17388,Bandung,nan
CUST-17389,Bandung,nan
CUST-17390,Denpasar,Individual
CUST-17391,Makassar,Individual
CUST-17392,Jakarta,Corporate
CUST-17393,Semarang,Individual
CUST-17394,Balikpapan,Individual
CUST-17395,Surabaya,Corporate
CUST-17396,Semarang,Individual
CUST-17397,Yogyakarta,nan
CUST-17398,Surabaya,Individual
CUST-17399,Balikpapan,Corporate
CUST-17400,Denpasar,Individual
CUST-17401,Balikpapan,Corporate
CUST-17402,Palembang,Individual
CUST-17403,Denpasar,Corporate
CUST-17404,Surabaya,Individual
CUST-17405,Semarang,Individual
CUST-17406,Semarang,Individual
CUST-17407,Palembang,Corporate
CUST-17408,Bandung,nan
CUST-17409,Surabaya,Individual
CUST-17410,Denpasar,Individual
CUST-17411,Surabaya,Corporate
CUST-17412,Makassar,Individual
CUST-17413,Yogyakarta,nan
CUST-17414,Jakarta,Individual
CUST-17415,Semarang,Individual
CUST-17416,Makassar,Corporate
CUST-17417,Surabaya,Individual
CUST-17418,Yogyakarta,Corporate
CUST-17419,Semarang,Individual
CUST-17420,Denpasar,Individual
CUST-17421,Jakarta,Individual
CUST-17422,Balikpapan,Individual
CUST-17423,Palembang,Corporate
CUST-17424,Surabaya,Individual
CUST-17425,Surabaya,nan
CUST-17426,Palembang,Corporate
CUST-17427,Bandung,Individual
CUST-17428,Bandung,Individual
CUST-17429,Yogyakarta,Individual
CUST-17430,Palembang,Corporate
CUST-17431,Surabaya,Individual
CUST-17432,Medan,Individual
CUST-17433,Surabaya,Corporate
CUST-17434,Makassar,Individual
CUST-17435,Makassar,Corporate
CUST-17436,Makassar,nan
CUST-17437,Semarang,Individual
CUST-17438,Makassar,Individual
CUST-17439,Bandung,nan
CUST-17440,Surabaya,Individual
CUST-17441,Denpasar,Individual
CUST-17442,Yogyakarta,nan
CUST-17443,Jakarta,Corporate
CUST-17444,Surabaya,Corporate
CUST-17445,Palembang,Individual
CUST-17446,Bandung,Corporate
CUST-17447,Palembang,Individual
CUST-17448,Bandung,Individual
CUST-17449,Medan,Individual
CUST-17450,Jakarta,nan
CUST-17451,Medan,Individual
CUST-17452,Denpasar,Corporate
CUST-17453,Yogyakarta,Corporate
CUST-17454,Bandung,Individual
CUST-17455,Yogyakarta,Individual
CUST-17456,Bandung,Individual
CUST-17457,Jakarta,Individual
CUST-17458,Palembang,Individual
CUST-17459,Palembang,Individual
CUST-17460,Denpasar,nan
CUST-17461,Palembang,Individual
CUST-17462,Bandung,Individual
CUST-17463,Medan,Corporate
CUST-17464,Balikpapan,Individual
CUST-17465,Balikpapan,Individual
CUST-17466,Semarang,Corporate
CUST-17467,Jakarta,Individual
CUST-17468,Surabaya,nan
CUST-17469,Medan,Individual
CUST-17470,Jakarta,Corporate
CUST-17471,Denpasar,Corporate
CUST-17472,Medan,nan
CUST-17473,Medan,Individual
CUST-17474,Bandung,Individual
CUST-17475,Jakarta,nan
CUST-17476,Surabaya,Corporate
CUST-17477,Palembang,Corporate
CUST-17478,Palembang,nan
CUST-17479,Palembang,Individual
CUST-17480,Balikpapan,Individual
CUST-17481,Semarang,Individual
CUST-17482,Surabaya,Individual
CUST-17483,Surabaya,Individual
CUST-17484,Palembang,Individual
CUST-17485,Medan,Individual
CUST-17486,Surabaya,Individual
CUST-17487,Semarang,Corporate
CUST-17488,Yogyakarta,Corporate
CUST-17489,Makassar,Corporate
CUST-17490,Palembang,Individual
CUST-17491,Makassar,Individual
CUST-17492,Yogyakarta,Individual
CUST-17493,Bandung,nan
CUST-17494,Semarang,Individual
CUST-17495,Jakarta,Individual
CUST-17496,Yogyakarta,nan
CUST-17497,Denpasar,Individual
CUST-17498,Surabaya,nan
CUST-17499,Jakarta,nan
CUST-17500,Palembang,Corporate
CUST-17501,Surabaya,Corporate
CUST-17502,Surabaya,Individual
CUST-17503,Yogyakarta,Individual
CUST-17504,Jakarta,Individual
CUST-17505,Yogyakarta,Individual
CUST-17506,Jakarta,Individual
CUST-17507,Bandung,Corporate
CUST-17508,Palembang,Individual
CUST-17509,Balikpapan,Corporate
CUST-17510,Makassar,Corporate
CUST-17511,Surabaya,Corporate
CUST-17512,Surabaya,Corporate
CUST-17513,Medan,Individual
CUST-17514,Balikpapan,Individual
CUST-17515,Bandung,Individual
CUST-17516,Makassar,Individual
CUST-17517,Makassar,Individual
CUST-17518,Palembang,Individual
CUST-17519,Denpasar,nan
CUST-17520,Denpasar,nan
CUST-17521,Surabaya,Individual
CUST-17522,Palembang,Individual
CUST-17523,Yogyakarta,nan
CUST-17524,Semarang,Corporate
CUST-17525,Denpasar,Individual
CUST-17526,Yogyakarta,Individual
CUST-17527,Palembang,nan
CUST-17528,Bandung,Corporate
CUST-17529,Jakarta,nan
CUST-17530,Makassar,Corporate
CUST-17531,Bandung,Corporate
CUST-17532,Palembang,nan
CUST-17533,Surabaya,Individual
CUST-17534,Semarang,Corporate
CUST-17535,Bandung,Individual
CUST-17536,Bandung,Individual
CUST-17537,Makassar,Individual
CUST-17538,Yogyakarta,Individual
CUST-17539,Surabaya,Individual
CUST-17540,Yogyakarta,Individual
CUST-17541,Bandung,Individual
CUST-17542,Semarang,Individual
CUST-17543,Surabaya,Individual
CUST-17544,Jakarta,Individual
CUST-17545,Denpasar,Individual
CUST-17546,Balikpapan,Individual
CUST-17547,Yogyakarta,Individual
CUST-17548,Denpasar,Individual
CUST-17549,Bandung,Individual
CUST-17550,Surabaya,Individual
CUST-17551,Makassar,Individual
CUST-17552,Semarang,Individual
CUST-17553,Semarang,Individual
CUST-17554,Bandung,nan
CUST-17555,Bandung,Individual
CUST-17556,Bandung,Corporate
CUST-17557,Denpasar,Individual
CUST-17558,Balikpapan,Individual
CUST-17559,Denpasar,Corporate
CUST-17560,Makassar,Individual
CUST-17561,Yogyakarta,nan
CUST-17562,Makassar,nan
CUST-17563,Yogyakarta,Individual
CUST-17564,Bandung,Corporate
CUST-17565,Denpasar,Individual
CUST-17566,Surabaya,nan
CUST-17567,Palembang,Individual
CUST-17568,Jakarta,Individual
CUST-17569,Balikpapan,Individual
CUST-17570,Balikpapan,Individual
CUST-17571,Denpasar,Individual
CUST-17572,Palembang,Individual
CUST-17573,Denpasar,nan
CUST-17574,Surabaya,nan
CUST-17575,Bandung,Individual
CUST-17576,Makassar,Individual
CUST-17577,Palembang,Individual
CUST-17578,Jakarta,Individual
CUST-17579,Jakarta,Individual
CUST-17580,Yogyakarta,nan
CUST-17581,Jakarta,Individual
CUST-17582,Makassar,Individual
CUST-17583,Makassar,Corporate
CUST-17584,Surabaya,Individual
CUST-17585,Jakarta,Corporate
CUST-17586,Jakarta,Individual
CUST-17587,Balikpapan,Individual
CUST-17588,Bandung,Corporate
CUST-17589,Palembang,Corporate
CUST-17590,Yogyakarta,Individual
CUST-17591,Semarang,Individual
CUST-17592,Balikpapan,nan
CUST-17593,Balikpapan,Individual
CUST-17594,Yogyakarta,Corporate
CUST-17595,Balikpapan,nan
CUST-17596,Yogyakarta,Individual
CUST-17597,Palembang,Corporate
CUST-17598,Palembang,Individual
CUST-17599,Medan,Corporate
CUST-17600,Denpasar,Individual
CUST-17601,Balikpapan,Corporate
CUST-17602,Balikpapan,Corporate
CUST-17603,Semarang,Corporate
CUST-17604,Balikpapan,Individual
CUST-17605,Makassar,Individual
CUST-17606,Jakarta,Corporate
CUST-17607,Jakarta,Individual
CUST-17608,Denpasar,Individual
CUST-17609,Balikpapan,nan
CUST-17610,Denpasar,Individual
CUST-17611,Balikpapan,Individual
CUST-17612,Jakarta,Individual
CUST-17613,Surabaya,Individual
CUST-17614,Balikpapan,Corporate
CUST-17615,Medan,Individual
CUST-17616,Palembang,Individual
CUST-17617,Semarang,Individual
CUST-17618,Palembang,Individual
CUST-17619,Makassar,Individual
CUST-17620,Palembang,nan
CUST-17621,Jakarta,Corporate
CUST-17622,Balikpapan,nan
CUST-17623,Yogyakarta,Individual
CUST-17624,Yogyakarta,Individual
CUST-17625,Makassar,Individual
CUST-17626,Medan,Individual
CUST-17627,Medan,Individual
CUST-17628,Palembang,Individual
CUST-17629,Bandung,Individual
CUST-17630,Balikpapan,Corporate
CUST-17631,Medan,Individual
CUST-17632,Yogyakarta,Individual
CUST-17633,Bandung,Corporate
CUST-17634,Semarang,Individual
CUST-17635,Surabaya,Individual
CUST-17636,Makassar,Individual
CUST-17637,Yogyakarta,Individual
CUST-17638,Makassar,Individual
CUST-17639,Jakarta,Individual
CUST-17640,Yogyakarta,Individual
CUST-17641,Medan,Individual
CUST-17642,Yogyakarta,Individual
CUST-17643,Semarang,nan
CUST-17644,Balikpapan,Individual
CUST-17645,Semarang,Individual
CUST-17646,Jakarta,Corporate
CUST-17647,Bandung,Individual
CUST-17648,Jakarta,Individual
CUST-17649,Jakarta,Corporate
CUST-17650,Semarang,Corporate
CUST-17651,Semarang,nan
CUST-17652,Yogyakarta,Individual
CUST-17653,Makassar,Individual
CUST-17654,Palembang,Corporate
CUST-17655,Yogyakarta,Individual
CUST-17656,Jakarta,Individual
CUST-17657,Surabaya,Individual
CUST-17658,Palembang,Individual
CUST-17659,Balikpapan,Individual
CUST-17660,Denpasar,nan
CUST-17661,Surabaya,Corporate
CUST-17662,Semarang,Individual
CUST-17663,Denpasar,Individual
CUST-17664,Palembang,nan
CUST-17665,Surabaya,Individual
CUST-17666,Yogyakarta,nan
CUST-17667,Palembang,Individual
CUST-17668,Makassar,nan
CUST-17669,Medan,Corporate
CUST-17670,Palembang,Individual
CUST-17671,Denpasar,Individual
CUST-17672,Makassar,Individual
CUST-17673,Medan,Corporate
CUST-17674,Palembang,Individual
CUST-17675,Semarang,Corporate
CUST-17676,Surabaya,Individual
CUST-17677,Semarang,Corporate
CUST-17678,Balikpapan,Corporate
CUST-17679,Medan,Corporate
CUST-17680,Bandung,Individual
CUST-17681,Semarang,Individual
CUST-17682,Surabaya,Individual
CUST-17683,Surabaya,Individual
CUST-17684,Surabaya,Corporate
CUST-17685,Jakarta,Individual
CUST-17686,Balikpapan,Individual
CUST-17687,Semarang,Individual
CUST-17688,Jakarta,Individual
CUST-17689,Surabaya,Individual
CUST-17690,Medan,Individual
CUST-17691,Jakarta,nan
CUST-17692,Medan,Individual
CUST-17693,Palembang,Individual
CUST-17694,Bandung,nan
CUST-17695,Jakarta,Individual
CUST-17696,Yogyakarta,Individual
CUST-17697,Yogyakarta,Corporate
CUST-17698,Jakarta,nan
CUST-17699,Palembang,Individual
CUST-17700,Jakarta,nan
CUST-17701,Surabaya,Corporate
CUST-17702,Jakarta,nan
CUST-17703,Denpasar,Individual
CUST-17704,Semarang,nan
CUST-17705,Palembang,Individual
CUST-17706,Palembang,Corporate
CUST-17707,Balikpapan,nan
CUST-17708,Bandung,Corporate
CUST-17709,Balikpapan,Individual
CUST-17710,Balikpapan,Individual
CUST-17711,Denpasar,Corporate
CUST-17712,Bandung,Individual
CUST-17713,Jakarta,Individual
CUST-17714,Yogyakarta,nan
CUST-17715,Medan,Corporate
CUST-17716,Makassar,Individual
CUST-17717,Makassar,Corporate
CUST-17718,Balikpapan,Individual
CUST-17719,Palembang,nan
CUST-17720,Palembang,nan
CUST-17721,Semarang,Individual
CUST-17722,Surabaya,Individual
CUST-17723,Palembang,Individual
CUST-17724,Surabaya,Individual
CUST-17725,Medan,nan
CUST-17726,Jakarta,Individual
CUST-17727,Yogyakarta,nan
CUST-17728,Makassar,Individual
CUST-17729,Jakarta,nan
CUST-17730,Yogyakarta,Individual
CUST-17731,Balikpapan,Individual
CUST-17732,Jakarta,Individual
CUST-17733,Yogyakarta,Individual
CUST-17734,Semarang,Individual
CUST-17735,Semarang,Individual
CUST-17736,Medan,Individual
CUST-17737,Medan,Corporate
CUST-17738,Yogyakarta,Individual
CUST-17739,Yogyakarta,nan
CUST-17740,Palembang,Corporate
CUST-17741,Bandung,Individual
CUST-17742,Denpasar,nan
CUST-17743,Denpasar,Corporate
CUST-17744,Medan,Corporate
CUST-17745,Palembang,Individual
CUST-17746,Semarang,Individual
CUST-17747,Palembang,Individual
CUST-17748,Bandung,Individual
CUST-17749,Surabaya,Individual
CUST-17750,Medan,Individual
CUST-17751,Palembang,nan
CUST-17752,Yogyakarta,Individual
CUST-17753,Palembang,Individual
CUST-17754,Denpasar,nan
CUST-17755,Semarang,Individual
CUST-17756,Denpasar,Individual
CUST-17757,Makassar,Corporate
CUST-17758,Surabaya,Individual
CUST-17759,Makassar,Individual
CUST-17760,Yogyakarta,Individual
CUST-17761,Semarang,Corporate
CUST-17762,Palembang,Individual
CUST-17763,Surabaya,Individual
CUST-17764,Palembang,Individual
CUST-17765,Balikpapan,nan
CUST-17766,Bandung,Individual
CUST-17767,Semarang,Individual
CUST-17768,Bandung,Individual
CUST-17769,Makassar,nan
CUST-17770,Makassar,nan
CUST-17771,Balikpapan,Individual
CUST-17772,Medan,Individual
CUST-17773,Balikpapan,Corporate
CUST-17774,Semarang,Individual
CUST-17775,Bandung,nan
CUST-17776,Jakarta,Individual
CUST-17777,Palembang,Corporate
CUST-17778,Makassar,Corporate
CUST-17779,Bandung,Corporate
CUST-17780,Jakarta,Individual
CUST-17781,Surabaya,Individual
CUST-17782,Yogyakarta,nan
CUST-17783,Yogyakarta,Individual
CUST-17784,Surabaya,Corporate
CUST-17785,Palembang,Individual
CUST-17786,Semarang,Individual
CUST-17787,Surabaya,Individual
CUST-17788,Bandung,nan
CUST-17789,Balikpapan,Individual
CUST-17790,Palembang,Individual
CUST-17791,Makassar,Corporate
CUST-17792,Yogyakarta,Individual
CUST-17793,Medan,Individual
CUST-17794,Yogyakarta,Individual
CUST-17795,Surabaya,Individual
CUST-17796,Balikpapan,Individual
CUST-17797,Medan,Corporate
CUST-17798,Bandung,Individual
CUST-17799,Medan,Individual
CUST-17800,Makassar,Individual
CUST-17801,Semarang,Individual
CUST-17802,Bandung,Individual
CUST-17803,Surabaya,Individual
CUST-17804,Medan,Corporate
CUST-17805,Makassar,Individual
CUST-17806,Bandung,nan
CUST-17807,Medan,Individual
CUST-17808,Makassar,Individual
CUST-17809,Semarang,Individual
CUST-17810,Palembang,Individual
CUST-17811,Jakarta,Corporate
CUST-17812,Semarang,nan
CUST-17813,Surabaya,Corporate
CUST-17814,Makassar,Individual
CUST-17815,Jakarta,nan
CUST-17816,Palembang,Individual
CUST-17817,Denpasar,Individual
CUST-17818,Denpasar,Corporate
CUST-17819,Makassar,Individual
CUST-17820,Semarang,Individual
CUST-17821,Makassar,nan
CUST-17822,Denpasar,Individual
CUST-17823,Semarang,Corporate
CUST-17824,Medan,Individual
CUST-17825,Medan,Corporate
CUST-17826,Palembang,Corporate
CUST-17827,Jakarta,Individual
CUST-17828,Denpasar,Individual
CUST-17829,Palembang,nan
CUST-17830,Denpasar,Individual
CUST-17831,Medan,Individual
CUST-17832,Semarang,nan
CUST-17833,Medan,nan
CUST-17834,Jakarta,nan
CUST-17835,Bandung,Individual
CUST-17836,Denpasar,nan
CUST-17837,Jakarta,Individual
CUST-17838,Bandung,Individual
CUST-17839,Semarang,Individual
CUST-17840,Palembang,Individual
CUST-17841,Yogyakarta,Individual
CUST-17842,Palembang,Corporate
CUST-17843,Palembang,Individual
CUST-17844,Palembang,Corporate
CUST-17845,Palembang,Individual
CUST-17846,Palembang,Individual
CUST-17847,Denpasar,Individual
CUST-17848,Medan,Individual
CUST-17849,Surabaya,Individual
CUST-17850,Palembang,Individual
CUST-17851,Semarang,nan
CUST-17852,Makassar,nan
CUST-17853,Balikpapan,Corporate
CUST-17854,Bandung,Individual
CUST-17855,Semarang,Individual
CUST-17856,Balikpapan,Individual
CUST-17857,Semarang,Individual
CUST-17858,Jakarta,Individual
CUST-17859,Medan,Corporate
CUST-17860,Medan,Corporate
CUST-17861,Balikpapan,Individual
CUST-17862,Makassar,Individual
CUST-17863,Denpasar,Individual
CUST-17864,Jakarta,Individual
CUST-17865,Palembang,Corporate
CUST-17866,Jakarta,Individual
CUST-17867,Denpasar,Individual
CUST-17868,Denpasar,Individual
CUST-17869,Bandung,Individual
CUST-17870,Jakarta,Individual
CUST-17871,Semarang,nan
CUST-17872,Makassar,Individual
CUST-17873,Medan,Individual
CUST-17874,Makassar,Corporate
CUST-17875,Bandung,Corporate
CUST-17876,Surabaya,Individual
CUST-17877,Denpasar,Individual
CUST-17878,Makassar,Individual
CUST-17879,Jakarta,Individual
CUST-17880,Semarang,Corporate
CUST-17881,Semarang,Individual
CUST-17882,Denpasar,Individual
CUST-17883,Medan,Individual
CUST-17884,Makassar,Individual
CUST-17885,Denpasar,Corporate
CUST-17886,Semarang,Corporate
CUST-17887,Denpasar,Individual
CUST-17888,Medan,Individual
CUST-17889,Bandung,nan
CUST-17890,Medan,Individual
CUST-17891,Yogyakarta,Individual
CUST-17892,Bandung,Individual
CUST-17893,Semarang,Individual
CUST-17894,Palembang,Corporate
CUST-17895,Yogyakarta,Individual
CUST-17896,Jakarta,Individual
CUST-17897,Bandung,Individual
CUST-17898,Bandung,Individual
CUST-17899,Bandung,Corporate
CUST-17900,Surabaya,Corporate
CUST-17901,Surabaya,Individual
CUST-17902,Yogyakarta,nan
CUST-17903,Semarang,Individual
CUST-17904,Denpasar,Individual
CUST-17905,Semarang,Corporate
CUST-17906,Medan,Individual
CUST-17907,Bandung,nan
CUST-17908,Yogyakarta,Individual
CUST-17909,Semarang,Corporate
CUST-17910,Balikpapan,Individual
CUST-17911,Makassar,Individual
CUST-17912,Medan,Individual
CUST-17913,Bandung,Individual
CUST-17914,Semarang,Individual
CUST-17915,Bandung,Corporate
CUST-17916,Yogyakarta,nan
CUST-17917,Denpasar,nan
CUST-17918,Medan,Corporate
CUST-17919,Balikpapan,Individual
CUST-17920,Semarang,Individual
CUST-17921,Denpasar,Individual
CUST-17922,Bandung,Individual
CUST-17923,Medan,Individual
CUST-17924,Palembang,Individual
CUST-17925,Medan,Corporate
CUST-17926,Jakarta,Individual
CUST-17927,Jakarta,Individual
CUST-17928,Bandung,Individual
CUST-17929,Balikpapan,Corporate
CUST-17930,Makassar,Individual
CUST-17931,Palembang,nan
CUST-17932,Balikpapan,Individual
CUST-17933,Denpasar,Individual
CUST-17934,Bandung,nan
CUST-17935,Denpasar,Individual
CUST-17936,Surabaya,Corporate
CUST-17937,Palembang,Corporate
CUST-17938,Medan,Corporate
CUST-17939,Semarang,Individual
CUST-17940,Semarang,Individual
CUST-17941,Makassar,Individual
CUST-17942,Denpasar,nan
CUST-17943,Yogyakarta,Individual
CUST-17944,Medan,Individual
CUST-17945,Bandung,Individual
CUST-17946,Denpasar,Individual
